mileage,name,name2,engine_disp,cylinders,gears,year
38.4,HYUNDAI MOTOR COMPANY,Elantra,1.6,4,7,2017
33.5,HYUNDAI MOTOR COMPANY,Elantra,1.6,4,6,2017
43.8,HYUNDAI MOTOR COMPANY,Elantra,2,4,6,2017
40.5,HYUNDAI MOTOR COMPANY,Elantra,2,4,6,2017
36.5,HYUNDAI MOTOR COMPANY,Elantra GT,2,4,6,2017
36.5,HYUNDAI MOTOR COMPANY,Elantra GT,2,4,6,2017
45.5,HYUNDAI MOTOR COMPANY,Elantra SE,2,4,6,2017
56.6,HYUNDAI MOTOR COMPANY,Sonata HYBRID,2,4,6,2017
58.5,HYUNDAI MOTOR COMPANY,Sonata HYBRID SE,2,4,6,2017
35.4,INFINITI,Q50,2,4,7,2017
30.3,INFINITI,Q50,3,6,7,2017
33.7,INFINITI,Q50 AWD,2,4,7,2017
28.8,INFINITI,Q50 AWD,3,6,7,2017
29.6,INFINITI,Q50S  RED SPORT,3,6,7,2017
28.6,INFINITI,Q50S AWD RED SPORT,3,6,7,2017
27,INFINITI,Q70,3.7,6,7,2017
25,INFINITI,Q70,5.6,8,7,2017
26.5,INFINITI,Q70 AWD,3.7,6,7,2017
23.7,INFINITI,Q70 AWD,5.6,8,7,2017
41.3,INFINITI,Q70 HYBRID,3.5,6,7,2017
49,Jaguar,XF,2,4,8,2017
31,Jaguar,XF,3,6,8,2017
49,Jaguar,XF AWD,2,4,8,2017
30,Jaguar,XF AWD,3,6,8,2017
44.6,KIA MOTORS CORPORATION,Forte,2,4,6,2017
38.6,KIA MOTORS CORPORATION,Forte,2,4,6,2017
39,KIA MOTORS CORPORATION,Forte,2,4,6,2017
58,KIA MOTORS CORPORATION,Optima Hybrid,2,4,6,2017
55.8,LEXUS,ES 300h,2.5,4,6,2017
32.3,LEXUS,ES 350,3.5,6,6,2017
34.6,LEXUS,GS 200t,2,4,8,2017
32.1,LEXUS,GS 200t F SPORT,2,4,8,2017
30.3,LEXUS,GS 350,3.5,6,8,2017
28.6,LEXUS,GS 350 AWD,3.5,6,6,2017
28.9,LEXUS,GS 350 F SPORT,3.5,6,8,2017
42.1,LEXUS,GS 450h,3.5,6,8,2017
25.1,LEXUS,LS 460,4.6,8,8,2017
23.8,LEXUS,LS 460 AWD,4.6,8,8,2017
25.1,LEXUS,LS 460 L,4.6,8,8,2017
23.8,LEXUS,LS 460 L AWD,4.6,8,8,2017
30.6,Lincoln,MKZ AWD,2,4,6,2017
26.1,Lincoln,MKZ AWD,3,6,6,2017
32.8,Lincoln,MKZ FWD,2,4,6,2017
27.5,Lincoln,MKZ FWD,3,6,6,2017
61.5,Lincoln,MKZ HYBRID FWD,2,4,1,2017
24.6,MASERATI,Ghibli  S RWD,3,6,8,2017
25.2,MASERATI,Ghibli V6 Rear Wheel Drive (RWD),3,6,8,2017
24.4,MASERATI,Ghibli V6 SQ4 AWD,3,6,8,2017
43.4,MAZDA,MAZDA3 5-Door,2,4,6,2017
42.8,MAZDA,MAZDA3 5-Door,2,4,6,2017
41.2,MAZDA,MAZDA3 5-Door,2.5,4,6,2017
41.6,MAZDA,MAZDA3 5-Door,2.5,4,6,2017
37.7,MAZDA,MAZDA3 5-Door,2.5,4,6,2017
39.6,MAZDA,MAZDA6,2.5,4,6,2017
40.7,MAZDA,MAZDA6,2.5,4,6,2017
38,MAZDA,MAZDA6,2.5,4,6,2017
27.2,Mercedes-Benz,AMG E 43 4MATIC,3,6,9,2017
33.7,Mercedes-Benz,E 300,2,4,9,2017
32.6,Mercedes-Benz,E 300 4MATIC,2,4,9,2017
35.1,Mini,JOHN COOPER WORKS CLUBMAN ALL4,2,4,8,2017
32.2,Mini,JOHN COOPER WORKS CLUBMAN ALL4,2,4,6,2017
37.8,Mini,MINI COOPER CLUBMAN,1.5,3,6,2017
37.8,Mini,MINI COOPER CLUBMAN,1.5,3,6,2017
34.8,Mini,MINI COOPER CLUBMAN ALL4,1.5,3,8,2017
34.4,Mini,MINI COOPER CLUBMAN ALL4,1.5,3,6,2017
37.5,Mini,MINI COOPER COUNTRYMAN,1.5,3,6,2017
37.4,Mini,MINI COOPER COUNTRYMAN,1.5,3,6,2017
34.2,Mini,MINI COOPER COUNTRYMAN ALL4,1.5,3,8,2017
34.4,Mini,MINI COOPER COUNTRYMAN ALL4,1.5,3,6,2017
36.3,Mini,Mini Cooper S Clubman,2,4,8,2017
34,Mini,Mini Cooper S Clubman,2,4,6,2017
34.3,Mini,Mini Cooper S Clubman ALL4,2,4,8,2017
32.1,Mini,Mini Cooper S Clubman ALL4,2,4,6,2017
35.7,Mini,MINI COOPER S COUNTRYMAN,2,4,8,2017
34.3,Mini,MINI COOPER S COUNTRYMAN ALL4,2,4,8,2017
32.5,Mini,MINI COOPER S COUNTRYMAN ALL4,2,4,6,2017
44.2,NISSAN,ALTIMA,2.5,4,1,2017
35,NISSAN,ALTIMA,3.5,6,7,2017
43.2,NISSAN,ALTIMA SR,2.5,4,7,2017
33.2,NISSAN,MAXIMA,3.5,6,7,2017
41.5,NISSAN,SENTRA,1.6,4,7,2017
40.3,NISSAN,SENTRA,1.6,4,6,2017
44.7,NISSAN,SENTRA,1.8,4,1,2017
41.1,NISSAN,SENTRA,1.8,4,6,2017
39.2,NISSAN,SENTRA NISMO,1.6,4,7,2017
38.7,NISSAN,SENTRA NISMO,1.6,4,6,2017
18.7,Rolls-Royce Motor Cars Limited,Wraith,6.6,12,8,2017
43.1,Subaru,IMPREZA 4-Door,2,4,7,2017
35.8,Subaru,IMPREZA 4-Door,2,4,5,2017
41.4,Subaru,IMPREZA SPORT 4-Door,2,4,7,2017
35.1,Subaru,IMPREZA SPORT 4-Door,2,4,5,2017
38.5,Subaru,LEGACY,2.5,4,6,2017
30.1,Subaru,LEGACY,3.6,6,6,2017
32.2,TOYOTA,AVALON,3.5,6,6,2017
55.8,TOYOTA,AVALON HYBRID,2.5,4,6,2017
37,TOYOTA,CAMRY,2.5,4,6,2017
32.5,TOYOTA,CAMRY,3.5,6,6,2017
58.1,TOYOTA,CAMRY HYBRID LE,2.5,4,1,2017
55.4,TOYOTA,CAMRY HYBRID XLE/SE,2.5,4,1,2017
44,TOYOTA,COROLLA,1.8,4,1,2017
43.3,TOYOTA,COROLLA,1.8,4,7,2017
42.2,TOYOTA,COROLLA,1.8,4,6,2017
43.2,TOYOTA,COROLLA iM,1.8,4,7,2017
40.8,TOYOTA,COROLLA iM,1.8,4,6,2017
45.8,TOYOTA,COROLLA LE ECO,1.8,4,1,2017
48,TOYOTA,COROLLA LE ECO,1.8,4,1,2017
74.3,TOYOTA,PRIUS,1.8,4,1,2017
82.5,TOYOTA,PRIUS Eco,1.8,4,1,2017
36.2,Volkswagen,Passat,1.8,4,6,2017
28.5,Volkswagen,Passat,3.6,6,6,2017
33.3,"Volvo Cars of North America, LLC",S90 AWD,2,4,8,2017
36.2,"Volvo Cars of North America, LLC",S90 FWD,2,4,8,2017
28.3,Audi,A8L,3,6,8,2017
27.8,Audi,A8L,4,8,8,2017
35.6,BMW,330i xDrive Gran Turismo,2,4,8,2017
31.5,BMW,340i xDrive Gran Turismo,3,6,8,2017
29,BMW,535i Gran Turismo,3,6,8,2017
28,BMW,535i xDrive Gran Turismo,3,6,8,2017
23.8,BMW,550i xDrive Gran Turismo,4.4,8,8,2017
31.7,BMW,740i,3,6,8,2017
29.5,BMW,740i xDrive,3,6,8,2017
26.4,BMW,750i,4.4,8,8,2017
25.3,BMW,750i xDrive,4.4,8,8,2017
23.9,BMW,Alpina B7 xDrive,4.4,8,8,2017
20.1,BMW,M760i xDrive,6.6,12,8,2017
35.4,BMW,X1 sDrive28i,2,4,8,2017
33.9,BMW,X1 xDrive28i,2,4,8,2017
33.1,Cadillac,CT6,2,4,8,2017
27.5,Cadillac,CT6 AWD,3,6,8,2017
28.1,Cadillac,CT6 AWD,3.6,6,8,2017
28.3,Cadillac,XTS,3.6,6,6,2017
23.9,Cadillac,XTS AWD,3.6,6,6,2017
26.6,Cadillac,XTS AWD,3.6,6,6,2017
32.8,Chevrolet,IMPALA,2.5,4,6,2017
29.2,Chevrolet,IMPALA,3.6,6,6,2017
28.7,Chevrolet,IMPALA,3.6,6,6,2017
20.6,Chevrolet,SS,6.2,8,6,2017
21.6,Chevrolet,SS,6.2,8,6,2017
30.1,Chrysler,300,3.6,6,8,2017
30.1,Chrysler,300,3.6,6,8,2017
24.8,Chrysler,300,5.7,8,8,2017
28.2,Chrysler,300 AWD,3.6,6,8,2017
28.2,Chrysler,300 AWD,3.6,6,8,2017
30.1,Dodge,Charger,3.6,6,8,2017
30.1,Dodge,Charger,3.6,6,8,2017
24.8,Dodge,Charger,5.7,8,8,2017
23.7,Dodge,Charger,6.4,8,8,2017
28.2,Dodge,Charger AWD,3.6,6,8,2017
28.2,Dodge,Charger AWD,3.6,6,8,2017
20.2,Dodge,Charger SRT,6.2,8,8,2017
23.7,Dodge,Charger SRT,6.4,8,8,2017
57.5,Ford,C-MAX Hybrid FWD,2,4,1,2017
25.9,Ford,TAURUS AWD,3.5,6,6,2017
25.7,Ford,TAURUS AWD,3.5,6,6,2017
25.9,Ford,TAURUS AWD FFV,3.5,6,6,2017
32.8,Ford,TAURUS FWD,2,4,6,2017
29.4,Ford,TAURUS FWD,3.5,6,6,2017
29.4,Ford,TAURUS FWD FFV,3.5,6,6,2017
25.3,GENESIS,G80 AWD,3.8,6,8,2017
28.4,GENESIS,G80 RWD,3.8,6,8,2017
22.9,GENESIS,G80 RWD,5,8,8,2017
26,GENESIS,G90 AWD,3.3,6,8,2017
23.5,GENESIS,G90 AWD,5,8,8,2017
25.8,GENESIS,G90 RWD,3.3,6,8,2017
24.1,GENESIS,G90 RWD,5,8,8,2017
47.6,Honda,CIVIC 5Dr,1.5,4,1,2017
43.9,Honda,CIVIC 5Dr,1.5,4,6,2017
44.6,Honda,CIVIC 5Dr Sport,1.5,4,7,2017
43.9,Honda,CIVIC 5Dr Sport,1.5,4,6,2017
30.2,HYUNDAI MOTOR COMPANY,Azera,3.3,6,6,2017
29.2,HYUNDAI MOTOR COMPANY,Azera Limited,3.3,6,6,2017
73.6,HYUNDAI MOTOR COMPANY,Ioniq,1.6,4,6,2017
78.4,HYUNDAI MOTOR COMPANY,Ioniq Blue,1.6,4,6,2017
31.3,HYUNDAI MOTOR COMPANY,Sonata,1.6,4,7,2017
34.4,HYUNDAI MOTOR COMPANY,Sonata,2,4,6,2017
39.8,HYUNDAI MOTOR COMPANY,Sonata,2.4,4,6,2017
32.6,HYUNDAI MOTOR COMPANY,Sonata Limited,2,4,6,2017
38.5,HYUNDAI MOTOR COMPANY,Sonata SPORT/LIMITED,2.4,4,6,2017
28.2,Jaguar,XJ,3,6,8,2017
22.9,Jaguar,XJ,5,8,8,2017
26.1,Jaguar,XJ AWD,3,6,8,2017
27.9,Jaguar,XJL,3,6,8,2017
22.9,Jaguar,XJL,5,8,8,2017
25.8,Jaguar,XJL AWD,3,6,8,2017
30.5,KIA MOTORS CORPORATION,Cadenza,3.3,6,8,2017
36.4,KIA MOTORS CORPORATION,Forte5,1.6,4,7,2017
34,KIA MOTORS CORPORATION,Forte5,1.6,4,6,2017
38.6,KIA MOTORS CORPORATION,Forte5,2,4,6,2017
26.1,KIA MOTORS CORPORATION,K900,3.8,6,8,2017
22.8,KIA MOTORS CORPORATION,K900,5,8,8,2017
43.1,KIA MOTORS CORPORATION,Optima,1.6,4,7,2017
33.4,KIA MOTORS CORPORATION,Optima,2,4,6,2017
37.7,KIA MOTORS CORPORATION,Optima,2.4,4,6,2017
39.4,KIA MOTORS CORPORATION,Optima FE,2.4,4,6,2017
25.7,Lincoln,CONTINENTAL AWD,2.7,6,6,2017
24.8,Lincoln,CONTINENTAL AWD,3,6,6,2017
24.9,Lincoln,CONTINENTAL AWD,3.7,6,6,2017
27.7,Lincoln,CONTINENTAL FWD,2.7,6,6,2017
26.4,Lincoln,CONTINENTAL FWD,3.7,6,6,2017
22.2,MASERATI,QUATTROPORTE GTS,3.8,8,8,2017
23.9,MASERATI,QUATTROPORTE S,3,6,8,2017
23.8,MASERATI,QUATTROPORTE SQ4 V6,3,6,8,2017
23.1,Mercedes-Benz,AMG S 63 4MATIC,5.5,8,7,2017
20.5,Mercedes-Benz,AMG S 65,6,12,7,2017
19.9,Mercedes-Benz,Maybach S 600,6,12,7,2017
27,Mercedes-Benz,S 550,4.7,8,9,2017
25.5,Mercedes-Benz,S 550 4MATIC,4.7,8,9,2017
25,Mercedes-Benz,S 550 4MATIC Maybach,4.7,8,9,2017
20.4,Mercedes-Benz,S 600,6,12,7,2017
18,Rolls-Royce Motor Cars Limited,Ghost,6.6,12,8,2017
18,Rolls-Royce Motor Cars Limited,Ghost EWB,6.6,12,8,2017
17.6,Rolls-Royce Motor Cars Limited,Phantom,6.7,12,8,2017
17.6,Rolls-Royce Motor Cars Limited,Phantom EWB,6.7,12,8,2017
33.9,Audi,A4 allroad quattro,2,4,7,2017
46.5,BMW,328d xDrive Sports Wagon,2,4,8,2017
35.6,BMW,330i xDrive Sports Wagon,2,4,8,2017
42.3,Chevrolet,SONIC 5,1.4,4,6,2017
44.8,Chevrolet,SONIC 5,1.4,4,6,2017
38.9,Chevrolet,SONIC 5,1.8,4,6,2017
39.7,Chevrolet,SONIC 5,1.8,4,5,2017
33.4,FIAT,500L,1.4,4,6,2017
50.5,Honda,FIT,1.5,4,1,2017
47.5,Honda,FIT,1.5,4,7,2017
43.4,Honda,FIT,1.5,4,6,2017
39.1,Honda,HR-V AWD,1.8,4,1,2017
39.1,Honda,HR-V AWD,1.8,4,7,2017
42,Honda,HR-V FWD,1.8,4,1,2017
42,Honda,HR-V FWD,1.8,4,7,2017
38.1,Honda,HR-V FWD,1.8,4,6,2017
26.2,INFINITI,QX50,3.7,6,7,2017
25.8,INFINITI,QX50 AWD,3.7,6,7,2017
64.6,KIA MOTORS CORPORATION,Niro,1.6,4,6,2017
67.7,KIA MOTORS CORPORATION,Niro FE,1.6,4,6,2017
59.6,KIA MOTORS CORPORATION,Niro Touring,1.6,4,6,2017
37.7,KIA MOTORS CORPORATION,Soul,1.6,4,7,2017
36.5,KIA MOTORS CORPORATION,Soul,1.6,4,6,2017
36,KIA MOTORS CORPORATION,Soul,1.6,4,6,2017
36.1,KIA MOTORS CORPORATION,Soul,2,4,6,2017
40.5,NISSAN,JUKE,1.6,4,7,2017
41.1,NISSAN,JUKE,1.6,4,6,2017
38,NISSAN,JUKE AWD,1.6,4,7,2017
38.7,NISSAN,JUKE NISMO RS,1.6,4,6,2017
35.7,NISSAN,JUKE NISMO RS AWD,1.6,4,8,2017
43,Subaru,IMPREZA 5-Door,2,4,7,2017
35.4,Subaru,IMPREZA 5-Door,2,4,5,2017
41.2,Subaru,IMPREZA SPORT 5-Door,2,4,7,2017
33.6,Subaru,IMPREZA SPORT 5-Door,2,4,5,2017
32.7,Volkswagen,Golf Alltrack,1.8,4,6,2017
32.3,Volkswagen,Golf Alltrack,1.8,4,6,2017
38.6,Volkswagen,Golf SportWagen,1.8,4,6,2017
38.1,Volkswagen,Golf SportWagen,1.8,4,5,2017
32.7,Volkswagen,Golf SportWagen 4Motion,1.8,4,6,2017
32.3,Volkswagen,Golf SportWagen 4Motion,1.8,4,6,2017
34.4,"Volvo Cars of North America, LLC",V60 AWD,2,4,8,2017
34.2,"Volvo Cars of North America, LLC",V60 AWD,2,4,8,2017
33.2,"Volvo Cars of North America, LLC",V60 CC AWD,2,4,8,2017
39.7,"Volvo Cars of North America, LLC",V60 FWD,2,4,8,2017
30,"Volvo Cars of North America, LLC",V60 Polestar AWD,2,4,8,2017
32.8,Mercedes-Benz,AMG GLA 45 4MATIC,2,4,7,2017
28.2,Mercedes-Benz,E 400 4MATIC (station wagon),3,6,9,2017
37.1,Mercedes-Benz,GLA 250,2,4,7,2017
31.9,NISSAN,MURANO AWD,3.5,6,7,2017
32.4,NISSAN,MURANO FWD,3.5,6,7,2017
59.5,TOYOTA,PRIUS v,1.8,4,1,2017
33.2,"Volvo Cars of North America, LLC",V90 CC AWD,2,4,8,2017
,Chevrolet,COLORADO 2WD,2.5,4,6,2017
,Chevrolet,COLORADO 2WD,2.5,4,6,2017
,Chevrolet,COLORADO 2WD,2.8,4,6,2017
,Chevrolet,COLORADO 2WD,3.6,6,8,2017
,GMC,CANYON 2WD,2.5,4,6,2017
,GMC,CANYON 2WD,2.5,4,6,2017
,GMC,CANYON 2WD,2.8,4,6,2017
,GMC,CANYON 2WD,3.6,6,8,2017
28.4,Honda,RIDGELINE FWD,3.5,6,6,2017
,NISSAN,FRONTIER 2WD,2.5,4,5,2017
,NISSAN,FRONTIER 2WD,2.5,4,5,2017
,NISSAN,FRONTIER 2WD,4,6,5,2017
,NISSAN,FRONTIER 2WD,4,6,6,2017
,NISSAN,FRONTIER 2WD FFV,4,6,5,2017
,TOYOTA,TACOMA 2WD,2.7,4,6,2017
,TOYOTA,TACOMA 2WD,3.5,6,6,2017
,Chevrolet,COLORADO 4WD,2.5,4,6,2017
,Chevrolet,COLORADO 4WD,2.8,4,6,2017
,Chevrolet,COLORADO 4WD,3.6,6,8,2017
,GMC,CANYON 4WD,2.5,4,6,2017
,GMC,CANYON 4WD,2.8,4,6,2017
,GMC,CANYON 4WD,3.6,6,8,2017
,NISSAN,FRONTIER 4WD,4,6,5,2017
,NISSAN,FRONTIER 4WD,4,6,6,2017
,NISSAN,FRONTIER 4WD FFV,4,6,5,2017
,TOYOTA,TACOMA 4WD,2.7,4,6,2017
,TOYOTA,TACOMA 4WD,2.7,4,5,2017
,TOYOTA,TACOMA 4WD,3.5,6,6,2017
,TOYOTA,TACOMA 4WD,3.5,6,6,2017
,TOYOTA,TACOMA 4WD D-CAB V6 MT OFF-ROAD,3.5,6,6,2017
,Chevrolet,C15 SILVERADO 2WD,4.3,6,6,2017
,Chevrolet,C15 SILVERADO 2WD,5.3,8,6,2017
,Chevrolet,C15 SILVERADO 2WD,5.3,8,6,2017
,Chevrolet,C15 SILVERADO 2WD,5.3,8,8,2017
,Chevrolet,C15 SILVERADO 2WD,5.3,8,8,2017
,Chevrolet,C15 SILVERADO 2WD,6.2,8,8,2017
,Ford,F150 2.7L 2WD GVWR>6649 LBS,2.7,6,6,2017
,Ford,F150 2WD BASE PAYLOAD LT TIRE,2.7,6,6,2017
,Ford,F150 2WD BASE PAYLOAD LT TIRE,3.5,6,10,2017
,Ford,F150 3.5L 2WD GVWR>7599 LBS,3.5,6,10,2017
,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,5,8,6,2017
,Ford,F150 PICKUP 2WD,2.7,6,6,2017
,Ford,F150 PICKUP 2WD,3.5,6,10,2017
,Ford,F150 PICKUP 2WD FFV,3.5,6,6,2017
,Ford,F150 PICKUP 2WD FFV,5,8,6,2017
,GMC,C15 SIERRA 2WD,4.3,6,6,2017
,GMC,C15 SIERRA 2WD,5.3,8,6,2017
,GMC,C15 SIERRA 2WD,5.3,8,6,2017
,GMC,C15 SIERRA 2WD,5.3,8,8,2017
,GMC,C15 SIERRA 2WD,5.3,8,8,2017
,GMC,C15 SIERRA 2WD,6.2,8,8,2017
,NISSAN,TITAN 2WD,5.6,8,7,2017
,RAM,1500 4X2,3.6,6,8,2017
,RAM,1500 4X2,5.7,8,8,2017
,"Roush Industries, Inc.",F150 Pickup 2WD,5,8,6,2017
,TOYOTA,TUNDRA 2WD,4.6,8,6,2017
,TOYOTA,TUNDRA 2WD,5.7,8,6,2017
,TOYOTA,TUNDRA 2WD FFV,5.7,8,6,2017
,Chevrolet,K15 SILVERADO 4WD,4.3,6,6,2017
,Chevrolet,K15 SILVERADO 4WD,5.3,8,6,2017
,Chevrolet,K15 SILVERADO 4WD,5.3,8,6,2017
,Chevrolet,K15 SILVERADO 4WD,5.3,8,8,2017
,Chevrolet,K15 SILVERADO 4WD,5.3,8,8,2017
,Chevrolet,K15 SILVERADO 4WD,6.2,8,8,2017
,Ford,F150 2.7L 4WD GVWR>6649 LBS,2.7,6,6,2017
,Ford,F150 3.5L 4WD GVWR>7599 LBS,3.5,6,10,2017
,Ford,F150 4WD BASE PAYLOAD LT TIRE,2.7,6,6,2017
,Ford,F150 4WD BASE PAYLOAD LT TIRE,3.5,6,10,2017
,Ford,F150 4WD FFV BASE PAYLOAD LT TIRE,5,8,6,2017
,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,5,8,6,2017
,Ford,F150 PICKUP 4WD,2.7,6,6,2017
,Ford,F150 PICKUP 4WD,3.5,6,10,2017
,Ford,F150 PICKUP 4WD FFV,3.5,6,6,2017
,Ford,F150 PICKUP 4WD FFV,5,8,6,2017
,Ford,F150 RAPTOR 4WD,3.5,6,10,2017
,GMC,K15 SIERRA 4WD,4.3,6,6,2017
,GMC,K15 SIERRA 4WD,5.3,8,6,2017
,GMC,K15 SIERRA 4WD,5.3,8,6,2017
,GMC,K15 SIERRA 4WD,5.3,8,8,2017
,GMC,K15 SIERRA 4WD,5.3,8,8,2017
,GMC,K15 SIERRA 4WD,6.2,8,8,2017
27.4,Honda,RIDGELINE AWD,3.5,6,6,2017
,NISSAN,TITAN 4WD,5.6,8,7,2017
,NISSAN,TITAN 4WD PRO-4X,5.6,8,7,2017
,RAM,1500 4X4,3.6,6,8,2017
,RAM,1500 4X4,5.7,8,6,2017
,RAM,1500 4X4,5.7,8,8,2017
,"Roush Industries, Inc.",F150 Pickup 4WD,5,8,6,2017
,TOYOTA,TUNDRA 4WD,4.6,8,6,2017
,TOYOTA,TUNDRA 4WD,5.7,8,6,2017
,TOYOTA,TUNDRA 4WD FFV,5.7,8,6,2017
,Chevrolet,G2500 EXPRESS 2WD PASS MDPV,6,8,6,2017
,Chevrolet,G3500 EXPRESS 2WD PASS MDPV,6,8,6,2017
,Ford,Transit T150 Wagon,3.5,6,6,2017
,Ford,TRANSIT T150 WAGON FFV,3.7,6,6,2017
,GMC,G2500 SAVANA 2WD PASS MDPV,6,8,6,2017
,GMC,G3500 SAVANA 2WD PASS MDPV,6,8,6,2017
21.9,Cadillac,XTS HEARSE,3.6,6,6,2017
21.9,Cadillac,XTS LIMO,3.6,6,6,2017
,CHEVROLET,City Express Cargo Van,2,4,1,2017
,Ford,Transit Connect Van 2WD,2.5,4,6,2017
,Ford,TRANSIT CONNECT VAN FFV,2.5,4,6,2017
29.3,Ford,TRANSIT CONNECT WAGON FFV,2.5,4,6,2017
28.8,Ford,TRANSIT CONNECT WAGON FWD,2.5,4,6,2017
,Ford,TRANSIT CONNECT WAGON LWB FFV,2.5,4,6,2017
,Ford,Transit Connect Wagon LWB FWD,2.5,4,6,2017
30.4,Mercedes-Benz,Metris (Cargo Van),2,4,7,2017
29.6,Mercedes-Benz,Metris (Passenger Van),2,4,7,2017
,NISSAN,NV200 Cargo Van,2,4,1,2017
34.3,NISSAN,NV200 NYC Taxi,2,4,1,2017
,RAM,Promaster City,2.4,4,9,2017
,Lincoln,MKT LIVERY AWD,3.7,6,6,2017
,Chevrolet,C15 SILVERADO 2WD CAB CHASSIS,5.3,8,6,2017
,Chevrolet,COLORADO CAB CHASSIS 2WD,3.6,6,8,2017
,Chevrolet,K15 SILVERADO 4WD CAB CHASSIS,5.3,8,6,2017
,GMC,C15 SIERRA 2WD CAB CHASSIS,5.3,8,6,2017
,GMC,CANYON CAB CHASSIS 2WD,3.6,6,8,2017
,GMC,K15 SIERRA 4WD CAB CHASSIS,5.3,8,6,2017
,Chrysler,Pacifica,3.6,6,9,2017
,Chrysler,Pacifica,3.6,6,9,2017
,Dodge,Grand Caravan,3.6,6,6,2017
,Dodge,Grand Caravan,3.6,6,6,2017
,Honda,ODYSSEY FWD,3.5,6,6,2017
,KIA MOTORS CORPORATION,Sedona,3.3,6,6,2017
,KIA MOTORS CORPORATION,Sedona SX,3.3,6,6,2017
,KIA MOTORS CORPORATION,Sedona SXL,3.3,6,6,2017
,NISSAN,QUEST,3.5,6,1,2017
,TOYOTA,SIENNA,3.5,6,8,2017
,TOYOTA,SIENNA AWD,3.5,6,8,2017
,Acura,MDX FWD,3.5,6,9,2017
,Acura,MDX FWD,3.5,6,9,2017
,Acura,RDX FWD,3.5,6,6,2017
,BMW,X3 sDrive 28i,2,4,8,2017
40.8,Buick,ENCORE,1.4,4,6,2017
38.4,Buick,ENCORE,1.4,4,6,2017
33.4,Buick,ENVISION FWD,2.5,4,6,2017
,Cadillac,XT5,3.6,6,8,2017
34.3,Chevrolet,EQUINOX FWD,2.4,4,6,2017
34.3,Chevrolet,EQUINOX FWD,2.4,4,6,2017
25.5,Chevrolet,EQUINOX FWD,3.6,6,6,2017
38.4,Chevrolet,TRAX,1.4,4,6,2017
,Dodge,Journey,2.4,4,4,2017
,Dodge,Journey,3.6,6,6,2017
,FIAT,500X,1.4,4,6,2017
,FIAT,500X,2.4,4,9,2017
33.3,Ford,EDGE FWD,2,4,6,2017
31.5,Ford,EDGE FWD,2,4,6,2017
26.8,Ford,EDGE FWD,3.5,6,6,2017
34.9,Ford,ESCAPE FWD,1.5,4,6,2017
33.3,Ford,ESCAPE FWD,2,4,6,2017
32.2,Ford,ESCAPE FWD,2.5,4,6,2017
32.2,Ford,ESCAPE FWD FFV,2.5,4,6,2017
34.3,GMC,TERRAIN FWD,2.4,4,6,2017
34.3,GMC,TERRAIN FWD,2.4,4,6,2017
25.5,GMC,TERRAIN FWD,3.6,6,6,2017
,Honda,CR-V FWD,1.5,4,1,2017
,Honda,CR-V FWD,2.4,4,1,2017
29.6,Honda,PILOT FWD,3.5,6,6,2017
30.1,Honda,PILOT FWD,3.5,6,9,2017
,HYUNDAI MOTOR COMPANY,Santa Fe FWD,3.3,6,6,2017
,HYUNDAI MOTOR COMPANY,Santa Fe Sport FWD,2,4,6,2017
,HYUNDAI MOTOR COMPANY,Santa Fe Sport FWD,2.4,4,6,2017
,HYUNDAI MOTOR COMPANY,Santa Fe Sport ULTIMATE FWD,2,4,6,2017
,HYUNDAI MOTOR COMPANY,Santa Fe Ultimate FWD,3.3,6,6,2017
,HYUNDAI MOTOR COMPANY,Tucson Eco FWD,1.6,4,7,2017
,HYUNDAI MOTOR COMPANY,Tucson FWD,1.6,4,7,2017
,HYUNDAI MOTOR COMPANY,Tucson FWD,2,4,6,2017
,INFINITI,QX60 FWD,3.5,6,7,2017
,INFINITI,QX70 RWD,3.7,6,7,2017
,Jeep,Cherokee FWD,2.4,4,9,2017
,Jeep,Cherokee FWD,2.4,4,9,2017
,Jeep,Cherokee FWD,3.2,6,9,2017
,Jeep,Compass FWD,2,4,1,2017
,Jeep,Compass FWD,2,4,5,2017
,Jeep,Compass FWD,2.4,4,6,2017
,Jeep,Compass FWD,2.4,4,5,2017
,Jeep,New Compass 4X2,2.4,4,6,2017
,Jeep,New Compass 4X2,2.4,4,6,2017
,Jeep,Patriot FWD,2,4,1,2017
,Jeep,Patriot FWD,2,4,5,2017
,Jeep,Patriot FWD,2.4,4,6,2017
,Jeep,Patriot FWD,2.4,4,5,2017
,Jeep,Renegade 4x2,1.4,4,6,2017
,Jeep,Renegade 4x2,2.4,4,9,2017
,KIA MOTORS CORPORATION,Sorento FWD,2,4,6,2017
,KIA MOTORS CORPORATION,Sorento FWD,2.4,4,6,2017
,KIA MOTORS CORPORATION,Sorento FWD,3.3,6,6,2017
,KIA MOTORS CORPORATION,Sportage FE FWD,2.4,4,6,2017
,KIA MOTORS CORPORATION,Sportage FWD,2,4,6,2017
,KIA MOTORS CORPORATION,Sportage FWD,2.4,4,6,2017
,LEXUS,NX 200t,2,4,6,2017
,LEXUS,RX 350,3.5,6,8,2017
33.3,Lincoln,MKC  FWD,2,4,6,2017
27.7,Lincoln,MKX FWD,2.7,6,6,2017
26.4,Lincoln,MKX FWD,3.7,6,6,2017
